# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	7792	SLC47A2	396	5.919447e-4	1.000000e+0	2.806804e-2	7.611758e+0	6.568785e-1	5	3.223943e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-105,chr17-485,chr17-902,chr17-947,chr17-948	SLC47A2
Ensembl Genes	18490	PTCH1	397	5.919980e-4	1.000000e+0	2.799987e-2	3.157247e+0	3.800780e+0	12	1.865414e-4	5.889571e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr9-1003,chr9-1088,chr9-1181,chr9-1183,chr9-179,chr9-205,chr9-436,chr9-536,chr9-673,chr9-674,chr9-76,chr9-761	PTCH1
Ensembl Genes	15451	BOD1	398	5.992505e-4	1.000000e+0	2.827167e-2	3.152771e+0	3.806176e+0	12	1.868062e-4	5.889571e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr5-1000,chr5-105,chr5-1076,chr5-145,chr5-250,chr5-256,chr5-271,chr5-34,chr5-419,chr5-461,chr5-581,chr5-998	BOD1
Ensembl Genes	7115	RPGRIP1L	399	5.998694e-4	1.000000e+0	2.822994e-2	5.031170e+0	1.391326e+0	7	6.828596e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-1438,chr16-2503,chr16-278,chr16-304,chr16-366,chr16-41,chr16-974	RPGRIP1L
Ensembl Genes	6838	ERCC4	400	6.024628e-4	1.000000e+0	2.828111e-2	2.390081e+0	7.949520e+0	19	3.901605e-4	9.325153e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-1013,chr16-1014,chr16-108,chr16-1110,chr16-1111,chr16-1178,chr16-1179,chr16-1324,chr16-1325,chr16-1410,chr16-1769,chr16-221,chr16-346,chr16-423,chr16-446,chr16-505,chr16-708,chr16-781,chr16-888	ERCC4
Ensembl Genes	7444	CPNE7	401	6.059015e-4	1.000000e+0	2.837160e-2	1.069290e+1	3.740800e-1	4	1.835975e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-1094,chr16-257,chr16-314,chr16-464	CPNE7
Ensembl Genes	8296	WFIKKN2	402	6.060207e-4	1.000000e+0	2.830659e-2	5.976514e+0	1.003930e+0	6	4.927263e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-1136,chr17-1268,chr17-301,chr17-476,chr17-499,chr17-962	WFIKKN2
Ensembl Genes	18864	LCN15	403	6.101692e-4	1.000000e+0	2.842965e-2	1.870206e+1	1.604102e-1	3	7.872891e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr9-112,chr9-146,chr9-28	LCN15
Ensembl Genes	2742	DPYSL4	404	6.115628e-4	1.000000e+0	2.842405e-2	5.014472e+0	1.395959e+0	7	6.851335e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr10-1469,chr10-314,chr10-323,chr10-344,chr10-472,chr10-649,chr10-694	DPYSL4
Ensembl Genes	16646	ZDHHC4	405	6.161587e-4	1.000000e+0	2.856694e-2	1.064455e+1	3.757792e-1	4	1.844315e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr7-1322,chr7-411,chr7-589,chr7-722	ZDHHC4
Ensembl Genes	2048	IDI1	406	6.241785e-4	1.000000e+0	2.886749e-2	1.855524e+1	1.616794e-1	3	7.935185e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr10-508,chr10-509,chr10-555	IDI1
Ensembl Genes	5830	ANGEL1	407	6.340086e-4	1.000000e+0	2.925007e-2	4.360663e+0	1.834584e+0	8	9.004091e-5	3.926380e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr14-156,chr14-229,chr14-243,chr14-247,chr14-282,chr14-42,chr14-61,chr14-794	ANGEL1
Ensembl Genes	8557	DNAH17	408	6.345450e-4	1.000000e+0	2.920307e-2	3.589658e+0	2.785781e+0	10	1.367254e-4	4.907975e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-114,chr17-140,chr17-209,chr17-2255,chr17-308,chr17-353,chr17-371,chr17-624,chr17-640,chr17-691	DNAH17
Ensembl Genes	7364	CMC2	409	6.387532e-4	1.000000e+0	2.932486e-2	4.977009e+0	1.406467e+0	7	6.902906e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-1037,chr16-1364,chr16-30,chr16-305,chr16-320,chr16-909,chr16-986	CMC2
Ensembl Genes	11643	TRIB3	410	6.526559e-4	1.000000e+0	2.989005e-2	1.048032e+1	3.816677e-1	4	1.873216e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-18,chr20-246,chr20-73,chr20-83	TRIB3
Ensembl Genes	9340	ZSWIM4	411	6.608504e-4	1.000000e+0	3.019170e-2	7.425932e+0	6.733162e-1	5	3.304619e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-224,chr19-370,chr19-480,chr19-557,chr19-771	ZSWIM4
Ensembl Genes	18353	SHB	412	6.673227e-4	1.000000e+0	3.041339e-2	3.314125e+0	3.319127e+0	11	1.629019e-4	5.398773e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr9-104,chr9-1073,chr9-126,chr9-244,chr9-250,chr9-486,chr9-487,chr9-488,chr9-664,chr9-708,chr9-852	SHB
Ensembl Genes	12280	ENSG00000249209	413	6.687306e-4	1.000000e+0	3.040376e-2	5.863296e+0	1.023315e+0	6	5.022406e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr21-11,chr21-19,chr21-20,chr21-50,chr21-59,chr21-82	ENSG00000249209
Ensembl Genes	6698	ZNF598	414	6.752682e-4	1.000000e+0	3.062684e-2	1.805490e+1	1.661599e-1	3	8.155087e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-376,chr16-465,chr16-501	ZNF598
Ensembl Genes	16593	GPR146	415	6.770157e-4	1.000000e+0	3.063211e-2	7.385686e+0	6.769852e-1	5	3.322627e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr7-163,chr7-23,chr7-302,chr7-398,chr7-718	GPR146
Ensembl Genes	12121	GATA5	416	6.785158e-4	1.000000e+0	3.062618e-2	4.925372e+0	1.421213e+0	7	6.975276e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-1870,chr20-2055,chr20-220,chr20-282,chr20-3012,chr20-307,chr20-313	GATA5
Ensembl Genes	4893	PPP1CC	417	6.853845e-4	1.000000e+0	3.086203e-2	5.835294e+0	1.028226e+0	6	5.046507e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr12-1002,chr12-1157,chr12-217,chr12-245,chr12-262,chr12-786	PPP1CC
Ensembl Genes	16433	OLIG3	418	6.887624e-4	1.000000e+0	3.093993e-2	2.939052e+0	4.423195e+0	13	2.170893e-4	6.380368e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr6-1405,chr6-155,chr6-168,chr6-2160,chr6-2453,chr6-252,chr6-273,chr6-281,chr6-332,chr6-364,chr6-592,chr6-76,chr6-999	OLIG3
Ensembl Genes	6751	OR1F1	419	6.935690e-4	1.000000e+0	3.108149e-2	7.345649e+0	6.806750e-1	5	3.340736e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-142,chr16-1492,chr16-537,chr16-622,chr16-954	OR1F1
Ensembl Genes	2141	BMI1	420	7.000375e-4	1.000000e+0	3.129668e-2	1.783013e+1	1.682545e-1	3	8.257889e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr10-176,chr10-418,chr10-62	BMI1
Ensembl Genes	18476	WNK2	421	7.021045e-4	1.000000e+0	3.131453e-2	4.896339e+0	1.429640e+0	7	7.016636e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr9-115,chr9-192,chr9-211,chr9-363,chr9-461,chr9-866,chr9-929	WNK2
Ensembl Genes	2629	PDCD4	422	7.085581e-4	1.000000e+0	3.152748e-2	4.285503e+0	1.866759e+0	8	9.162005e-5	3.926380e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr10-1057,chr10-230,chr10-241,chr10-330,chr10-341,chr10-433,chr10-548,chr10-576	PDCD4
Ensembl Genes	12649	C1QTNF6	423	7.116082e-4	1.000000e+0	3.158834e-2	1.023790e+1	3.907050e-1	4	1.917570e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr22-167,chr22-175,chr22-503,chr22-55	C1QTNF6
Ensembl Genes	10454	SDC1	424	7.120083e-4	1.000000e+0	3.153156e-2	4.282242e+0	1.868180e+0	8	9.168984e-5	3.926380e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr2-1014,chr2-160,chr2-262,chr2-43,chr2-459,chr2-578,chr2-645,chr2-731	SDC1
Ensembl Genes	1909	AGT	425	7.174812e-4	1.000000e+0	3.169916e-2	7.289791e+0	6.858907e-1	5	3.366335e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-1205,chr1-204,chr1-287,chr1-769,chr1-787	AGT
Ensembl Genes	18054	PTK2	426	7.187551e-4	1.000000e+0	3.168090e-2	3.283605e+0	3.349977e+0	11	1.644160e-4	5.398773e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr8-1168,chr8-144,chr8-259,chr8-297,chr8-413,chr8-436,chr8-48,chr8-483,chr8-569,chr8-690,chr8-743	PTK2
Ensembl Genes	36	ATAD3B	427	7.188156e-4	1.000000e+0	3.160937e-2	1.020999e+1	3.917731e-1	4	1.922813e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-1103,chr1-1146,chr1-216,chr1-772	ATAD3B
Ensembl Genes	3341	DDB1	428	7.315898e-4	1.000000e+0	3.209594e-2	1.755871e+1	1.708554e-1	3	8.385541e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr11-264,chr11-351,chr11-471	DDB1
Ensembl Genes	10409	ASAP2	429	7.371609e-4	1.000000e+0	3.226497e-2	3.518706e+0	2.841954e+0	10	1.394824e-4	4.907975e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr2-1144,chr2-1266,chr2-1333,chr2-1731,chr2-1845,chr2-324,chr2-3783,chr2-424,chr2-757,chr2-966	ASAP2
Ensembl Genes	4458	NR4A1	430	7.447370e-4	1.000000e+0	3.252076e-2	1.011242e+1	3.955531e-1	4	1.941365e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr12-107,chr12-196,chr12-593,chr12-909	NR4A1
Ensembl Genes	11019	TMEM177	431	7.638480e-4	1.000000e+0	3.327790e-2	4.825315e+0	1.450683e+0	7	7.119915e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr2-1069,chr2-2626,chr2-307,chr2-380,chr2-403,chr2-509,chr2-664	TMEM177
Ensembl Genes	4925	SDS	432	7.758131e-4	1.000000e+0	3.372093e-2	1.000089e+1	3.999642e-1	4	1.963015e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr12-1081,chr12-1160,chr12-604,chr12-666	SDS
Ensembl Genes	14336	PPM1K	433	7.806081e-4	1.000000e+0	3.385099e-2	4.807158e+0	1.456162e+0	7	7.146807e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr4-271,chr4-425,chr4-548,chr4-585,chr4-637,chr4-688,chr4-895	PPM1K
Ensembl Genes	2510	FRAT2	434	7.841081e-4	1.000000e+0	3.392442e-2	7.145213e+0	6.997692e-1	5	3.434450e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr10-209,chr10-286,chr10-463,chr10-482,chr10-505	FRAT2
Ensembl Genes	11594	HDAC4	435	8.030063e-4	1.000000e+0	3.466218e-2	2.331461e+0	8.149395e+0	19	3.999703e-4	9.325153e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr2-106,chr2-1096,chr2-1453,chr2-1529,chr2-1839,chr2-191,chr2-1979,chr2-2285,chr2-257,chr2-2724,chr2-2725,chr2-323,chr2-368,chr2-405,chr2-4317,chr2-596,chr2-642,chr2-793,chr2-8	HDAC4
Ensembl Genes	8922	ODF3L2	436	8.039738e-4	1.000000e+0	3.462435e-2	1.699105e+1	1.765635e-1	3	8.665695e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-1428,chr19-1429,chr19-476	ODF3L2
Ensembl Genes	8565	ENGASE	437	8.060343e-4	1.000000e+0	3.463365e-2	3.236848e+0	3.398368e+0	11	1.667910e-4	5.398773e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-1090,chr17-1401,chr17-1588,chr17-1702,chr17-2035,chr17-2036,chr17-2515,chr17-295,chr17-372,chr17-469,chr17-982	ENGASE
Ensembl Genes	716	ACOT11	438	8.063352e-4	1.000000e+0	3.456748e-2	4.780132e+0	1.464395e+0	7	7.187213e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-1357,chr1-2784,chr1-362,chr1-447,chr1-448,chr1-623,chr1-703	ACOT11
Ensembl Genes	7457	TUBB3	439	8.075122e-4	1.000000e+0	3.453908e-2	1.696506e+1	1.768340e-1	3	8.678970e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-123,chr16-429,chr16-443	TUBB3
Ensembl Genes	18105	PLEC	440	8.084704e-4	1.000000e+0	3.450147e-2	7.095981e+0	7.046242e-1	5	3.458278e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr8-230,chr8-247,chr8-539,chr8-540,chr8-8	PLEC
Ensembl Genes	5062	FBRSL1	441	8.156680e-4	1.000000e+0	3.472970e-2	4.191732e+0	1.908519e+0	8	9.366963e-5	3.926380e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr12-104,chr12-278,chr12-290,chr12-300,chr12-323,chr12-622,chr12-679,chr12-957	FBRSL1
Ensembl Genes	9072	FEM1A	442	8.172354e-4	1.000000e+0	3.471771e-2	7.078701e+0	7.063443e-1	5	3.466720e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-162,chr19-17,chr19-173,chr19-42,chr19-592	FEM1A
Ensembl Genes	9430	MRPL34	443	8.421941e-4	1.000000e+0	3.569724e-2	4.806013e+1	4.161453e-2	2	2.042431e-6	9.815951e-5	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-206,chr19-354	MRPL34
Ensembl Genes	2519	ENSG00000249967	443	8.421941e-4	1.000000e+0	3.569724e-2	4.806013e+1	4.161453e-2	2	2.042431e-6	9.815951e-5	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr10-25,chr10-42	ENSG00000249967
Ensembl Genes	7212	HSF4	443	8.421941e-4	1.000000e+0	3.569724e-2	4.806013e+1	4.161453e-2	2	2.042431e-6	9.815951e-5	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-795,chr16-941	HSF4
Ensembl Genes	7209	TRADD	443	8.421941e-4	1.000000e+0	3.569724e-2	4.806013e+1	4.161453e-2	2	2.042431e-6	9.815951e-5	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-795,chr16-941	TRADD
Ensembl Genes	625	MMACHC	447	8.434412e-4	1.000000e+0	3.543019e-2	1.670946e+1	1.795390e-1	3	8.811728e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-1291,chr1-1827,chr1-645	MMACHC
Ensembl Genes	9931	FOXA3	448	8.457783e-4	1.000000e+0	3.544906e-2	1.669334e+1	1.797124e-1	3	8.820238e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-361,chr19-504,chr19-508	FOXA3
Ensembl Genes	9501	SUGP1	449	8.474864e-4	1.000000e+0	3.544154e-2	7.020724e+0	7.121772e-1	5	3.495348e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-1166,chr19-286,chr19-289,chr19-359,chr19-795	SUGP1
Ensembl Genes	9118	C3	450	8.511765e-4	1.000000e+0	3.551676e-2	9.752132e+0	4.101667e-1	4	2.013088e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-1451,chr19-291,chr19-459,chr19-740	C3
Ensembl Genes	12043	RNF114	451	8.575965e-4	1.000000e+0	3.570530e-2	9.732220e+0	4.110059e-1	4	2.017207e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-138,chr20-414,chr20-485,chr20-767	RNF114
Ensembl Genes	2389	POLR3A	452	8.598393e-4	1.000000e+0	3.571947e-2	6.997758e+0	7.145146e-1	5	3.506820e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr10-1259,chr10-149,chr10-215,chr10-366,chr10-6	POLR3A
Ensembl Genes	12912	IQSEC1	453	8.618539e-4	1.000000e+0	3.572413e-2	3.020956e+0	3.972253e+0	12	1.949572e-4	5.889571e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr3-127,chr3-1290,chr3-1565,chr3-181,chr3-187,chr3-340,chr3-376,chr3-482,chr3-639,chr3-772,chr3-868,chr3-935	IQSEC1
Ensembl Genes	11647	TCF15	454	8.795372e-4	1.000000e+0	3.637681e-2	6.961941e+0	7.181905e-1	5	3.524862e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-129,chr20-1878,chr20-202,chr20-486,chr20-776	TCF15
Ensembl Genes	12063	BCAS1	455	8.799492e-4	1.000000e+0	3.631386e-2	3.013521e+0	3.982053e+0	12	1.954382e-4	5.889571e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-136,chr20-1377,chr20-271,chr20-306,chr20-311,chr20-379,chr20-398,chr20-423,chr20-424,chr20-449,chr20-634,chr20-98	BCAS1
Ensembl Genes	11813	NINL	456	8.816715e-4	1.000000e+0	3.630514e-2	4.706307e+0	1.487366e+0	7	7.299955e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-128,chr20-189,chr20-200,chr20-319,chr20-428,chr20-599,chr20-721	NINL
Ensembl Genes	19736	RPL10	457	8.883583e-4	1.000000e+0	3.650045e-2	1.640962e+1	1.828196e-1	3	8.972740e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chrX-123,chrX-146,chrX-152	RPL10
Ensembl Genes	1733	TMCC2	458	9.051459e-4	1.000000e+0	3.710901e-2	6.916786e+0	7.228791e-1	5	3.547873e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-1047,chr1-1539,chr1-2636,chr1-616,chr1-670	TMCC2
Ensembl Genes	7414	MAP1LC3B	459	9.059502e-4	1.000000e+0	3.706106e-2	6.915392e+0	7.230248e-1	5	3.548588e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-199,chr16-310,chr16-545,chr16-64,chr16-76	MAP1LC3B
Ensembl Genes	7438	CDH15	460	9.085199e-4	1.000000e+0	3.708539e-2	6.910951e+0	7.234895e-1	5	3.550868e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-1479,chr16-297,chr16-326,chr16-487,chr16-637	CDH15
Ensembl Genes	18354	ALDH1B1	461	9.175781e-4	1.000000e+0	3.737389e-2	3.715607e+0	2.422215e+0	9	1.188817e-4	4.417178e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr9-1073,chr9-126,chr9-250,chr9-486,chr9-487,chr9-488,chr9-635,chr9-664,chr9-708	ALDH1B1
Ensembl Genes	12525	SNRPD3	462	9.222275e-4	1.000000e+0	3.748196e-2	9.541578e+0	4.192179e-1	4	2.057511e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr22-146,chr22-147,chr22-253,chr22-261	SNRPD3
Ensembl Genes	7045	ORAI3	463	9.235415e-4	1.000000e+0	3.745430e-2	1.618853e+1	1.853164e-1	3	9.095286e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-384,chr16-424,chr16-495	ORAI3
Ensembl Genes	15933	GRM4	464	9.319198e-4	1.000000e+0	3.771263e-2	3.409641e+0	2.932860e+0	10	1.439441e-4	4.907975e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr6-1044,chr6-1045,chr6-13,chr6-1485,chr6-227,chr6-282,chr6-309,chr6-325,chr6-698,chr6-965	GRM4
Ensembl Genes	12551	XBP1	465	9.319698e-4	1.000000e+0	3.763354e-2	6.871099e+0	7.276856e-1	5	3.571463e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr22-133,chr22-404,chr22-75,chr22-77,chr22-99	XBP1
Ensembl Genes	6519	SLC28A1	466	9.416870e-4	1.000000e+0	3.794433e-2	5.483535e+0	1.094185e+0	6	5.370232e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr15-132,chr15-181,chr15-429,chr15-457,chr15-757,chr15-834	SLC28A1
Ensembl Genes	5052	RAN	467	9.446719e-4	1.000000e+0	3.798309e-2	6.850011e+0	7.299258e-1	5	3.582458e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr12-1697,chr12-240,chr12-413,chr12-586,chr12-715	RAN
Ensembl Genes	9556	CCNE1	468	9.482201e-4	1.000000e+0	3.804429e-2	4.646826e+0	1.506404e+0	7	7.393396e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-1256,chr19-281,chr19-322,chr19-35,chr19-531,chr19-560,chr19-98	CCNE1
Ensembl Genes	8945	ARID3A	469	9.497216e-4	1.000000e+0	3.802329e-2	9.465470e+0	4.225886e-1	4	2.074055e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-231,chr19-275,chr19-362,chr19-493	ARID3A
